Date,AAPL,NVDA,TSLA,AAPL_vol_30,AAPL_vol_90,NVDA_vol_30,NVDA_vol_90,TSLA_vol_30,TSLA_vol_90
2021-06-22,0.012625263927931488,0.024175230531987203,0.004628298687162639,0.1988893234475187,,0.33976876474454726,,0.3979601793569946,
2021-06-23,-0.0021442801905744184,0.008982887352120958,0.05137506112632972,0.19732309483563762,,0.33920563508218354,,0.42080545643399286,
2021-06-24,-0.0021488880103360474,0.007859616042376703,0.03479822225653644,0.18025004513888304,,0.3060918222198092,,0.4063127120640239,
2021-06-25,-0.002230512788783432,-0.008912247718520016,-0.011763013766140838,0.17501674363184525,,0.30733597931612955,,0.3950017780066302,
2021-06-28,0.012472901495820235,0.04881523970949782,0.024740529406787358,0.1699232212812339,,0.31414110332859,,0.3918198189036838,
2021-06-29,0.01141746174738545,0.0020040086867150406,-0.011610461429113463,0.16870573407730963,,0.31132661855240534,,0.3866100924413306,
2021-06-30,0.0046504734277648205,-0.0010015023370895213,-0.0015435845090036812,0.1635440742694371,,0.30655382339702875,,0.3870083014207002,
2021-07-01,0.002242488606061336,0.010466081082802526,-0.0026517008510886274,0.16303636017879725,,0.3055813833947632,,0.3768703356163512,
2021-07-02,0.019373572520683353,0.013297413369383308,0.0014593055412176464,0.161721728695068,,0.2952531218428588,,0.36264946385591507,
2021-07-06,0.014612596894411007,0.010221554071538009,-0.028870572488773966,0.15565177017924853,,0.2923446085124592,,0.37331223340021225,
2021-07-07,0.017810992633880425,-0.015617691766786458,-0.022911247375790374,0.15851601291509693,,0.28782994137925,,0.3624988303863897,
2021-07-08,-0.009259325412796825,-0.023389969023228655,0.012578782206860185,0.16249001828236898,,0.302256096374447,,0.36343921495359166,
2021-07-09,0.013009816310834789,0.007524489978615721,0.006321886463491283,0.16394862921274914,,0.3019154111291343,,0.3581389148750669,
2021-07-12,-0.004246892000313805,0.02272825107755609,0.04286210770774919,0.15821912371491834,,0.2975451992990137,,0.37441248731917204,
2021-07-13,0.00784262330425451,-0.013277795266039113,-0.025343609760463175,0.15550310400767423,,0.281715125455525,,0.3818214132146575,
2021-07-14,0.02385287455988301,-0.020000666706669428,-0.02296760363004749,0.16265619531750578,0.23822041235807498,0.29225028136517256,0.397366738945868,0.388607799906012,0.5619879613105421
2021-07-15,-0.0045457754426868075,-0.04546237407675729,-0.004233200082201883,0.1655431500975608,0.2261228134210158,0.31921378519065213,0.3847429651244893,0.3770282736099858,0.5524490886950568
2021-07-16,-0.014112646892642923,-0.043203263008898984,-0.009870101674326039,0.16742061582485665,0.21894325606731752,0.34643079315791186,0.37368423493467656,0.3382465690825001,0.46370190178325327
2021-07-19,-0.027325073988355906,0.0336439761954427,0.003115194894018775,0.18804511632635537,0.22364862750775533,0.34500840126765236,0.37666049060288154,0.3153677216374804,0.4635547252567666
2021-07-20,0.025643341407846593,-0.009112901445661584,0.021856786325072815,0.19762424161226383,0.2258697436263311,0.3465637629548927,0.3722524756817714,0.3196298395296386,0.4584155403251637
2021-07-21,-0.00513272352008695,0.04217810205429016,-0.007934378150351643,0.19969444161523814,0.22559853734934948,0.363754937260833,0.3768105213966242,0.3208118158309523,0.45839194166764874
2021-07-22,0.009611074017832774,0.009249809012470323,-0.009244632931226881,0.20016398839534708,0.2228423112669842,0.36314655344731683,0.3751252620169486,0.3211839979639557,0.4572373865555556
2021-07-23,0.011868133889361747,-0.0020481317963549034,-0.009097723351502898,0.19738097463365253,0.22274758848136889,0.3635745946167948,0.3752401900465683,0.3192199309879629,0.45139686356373515
2021-07-26,0.0028935604067804183,-0.013416093901226687,0.02190693367923658,0.19707900041445045,0.2223111999558083,0.36233604395854563,0.3764078783123569,0.3244114323586175,0.44873387025788436
2021-07-27,-0.014971169561370727,-0.00416450367623997,-0.019717780752051713,0.1969701163372588,0.21553726645614804,0.3620355912084497,0.3663588142203005,0.3291333388855247,0.433556912604231
2021-07-28,-0.012295956778969046,0.015014519700305727,0.003390699734741785,0.20033976609247794,0.21661411113125933,0.3610092662659751,0.3666876848262394,0.3152532366807447,0.43357283545497644
2021-07-29,0.004514361902407868,0.008188377379358033,0.04585798037947463,0.20035189917897928,0.21221408897222224,0.3612596952145003,0.36492504380731927,0.33899598276020776,0.4387088355983566
2021-07-30,0.0015471170455845472,-0.008188377379358033,0.014466559867082217,0.19869354205461331,0.211693209444075,0.3382264754291956,0.3649041021629821,0.3373950046987175,0.4388930292831669
2021-08-02,-0.002321574084328833,0.012765044406769878,0.03217424184373854,0.19532027631561424,0.2085021936241688,0.3396966431589166,0.3594428712737707,0.3468972557102294,0.43388965737278723
2021-08-03,0.01252859782326149,0.0030395160178965965,8.4541573369016e-05,0.19466782913049435,0.20920100938393937,0.33735798920188276,0.3587087365709369,0.34624619067888573,0.43318994397720123
2021-08-04,-0.002786099176324637,0.023001013997128675,0.0016471337268465333,0.19357528198582558,0.20930938023702922,0.33671630472546216,0.35848820698091294,0.34634153366143977,0.4289925733159429
2021-08-05,0.0007669514059052705,0.01763886986004391,0.0052190867236903095,0.1930759108790908,0.20931893826466275,0.3391189100650669,0.35905965540048035,0.31644286433539476,0.4284117005183905
2021-08-06,-0.004750602758597641,-0.013199898329416962,-0.021985436925880866,0.1938451442130087,0.2082136073462779,0.3417959850774327,0.3598768421595352,0.3093005276964793,0.42552849523899555
2021-08-09,-0.00035020136936452347,-0.0034508291577329897,0.020767282069597933,0.19347297851949427,0.2064077338546839,0.3406510776553027,0.3561462081329438,0.3120562868599008,0.4189045123590344
2021-08-10,-0.0033681878730439075,-0.017937700686667318,-0.005309970755432076,0.19228517164857375,0.2064325505015074,0.3151601679380738,0.35464102679636766,0.3051169117632579,0.41868725060729933
2021-08-11,0.0017556800745595878,-0.011630978146860408,-0.0030469765427163296,0.1904761700321235,0.20322031362073437,0.31684836239363917,0.35533277674792735,0.3030403934578669,0.4124859071004467
2021-08-12,0.020556279381152925,0.010121543898006102,0.020181515264538492,0.1976247397391453,0.2056609508445977,0.31834350518804005,0.35485774533984976,0.30777381145918215,0.41382960535939467
2021-08-13,0.0014424565471162353,0.01400022867338966,-0.0070444842284000725,0.1976590815876984,0.2047578716248168,0.31953188537581534,0.35422863796427406,0.30861583186152536,0.41075048335993736
2021-08-16,0.013431256965114923,-0.011485769214311334,-0.044216018435778506,0.19404814216339947,0.20361767250107238,0.3186082184389856,0.35489902613369567,0.33630304356436846,0.4163869374379061
2021-08-17,-0.006181874922813651,-0.02543372089518604,-0.030271718075508124,0.1922194545199384,0.20164028340635398,0.3245204495385863,0.35821082029728113,0.33738388786189105,0.4191456281823682
2021-08-18,-0.025815900823361864,-0.021349418014478424,0.034373124409494915,0.2021956492046321,0.2052784983776158,0.32701619490723466,0.349774637006127,0.34391335906850296,0.4187063495672871
2021-08-19,0.0023048726809292842,0.03871451218069043,-0.02276879158766635,0.20013257836702644,0.20165999862414374,0.34136014935849085,0.3518974200596855,0.34986652128745704,0.3962880203570881
2021-08-20,0.010134049385842964,0.05035614654089003,0.010016926234869014,0.1987826893769954,0.19964906187592873,0.371047042487794,0.3575030911345406,0.35051464638762514,0.39121467293629436
2021-08-23,0.010169113329564489,0.053433515719354174,0.037565540361612734,0.20002107112199163,0.1981020500169039,0.3963093137882826,0.35691507903416414,0.34533703506200714,0.3961355742460989
2021-08-24,-0.0005470459655024682,-0.007789271914311807,0.0030959120552488703,0.19908674869838963,0.19802379157120148,0.394754901147175,0.35615254419081754,0.3362114424028324,0.3961706142073457
2021-08-25,-0.008517705021008832,0.01913498018601975,0.0038459147630333173,0.18855537247848017,0.19858746800416488,0.39169845570723255,0.35098192067330297,0.3278313968084988,0.39200302946708293
2021-08-26,-0.005534048434641443,-0.0063377305845491345,-0.014231638488904704,0.18877817978670805,0.19750203779334888,0.36444621162988644,0.3503101831868822,0.3309683774920216,0.39257672890780415
2021-08-27,0.007188308530667793,0.0255561991853781,0.015243485617690485,0.1851590362326297,0.19773742922443116,0.33891533878489327,0.3518684120726046,0.330819289192961,0.38908630287782375
2021-08-30,0.029986644053563327,0.002210922855070208,0.02632442266435697,0.1846931980071393,0.202262171096131,0.32984686410085945,0.3459152603279198,0.33745969098332135,0.3876231333187298
2021-08-31,-0.008524399707428139,-0.013339459693927518,0.006545596926203296,0.17364004993933826,0.20109738808340705,0.3317850224733025,0.3449583996523685,0.33335349099168604,0.38713270629057006
2021-09-01,0.004506178388750676,0.0022356369696088937,-0.002204352445861331,0.17277253383946697,0.20114770328941453,0.313816214755481,0.3446034546695262,0.33204254306722064,0.38662356944397874
2021-09-02,0.0074210602986320255,-0.0017881095510855337,-0.0023321001507182193,0.17200959363146798,0.20128947489032317,0.3140956975657564,0.34428217421160195,0.3302850939997241,0.37861318493381596
2021-09-03,0.004253911366613662,0.01993421490081711,0.0015962348626169505,0.1694441776641268,0.20092958006170797,0.316588347006796,0.344797400512401,0.3280421332642479,0.3777445505597557
2021-09-07,0.015335805872810833,-0.007926065272420716,0.026036304915595606,0.17422163083805206,0.2021866604636807,0.3141745934081184,0.3454167443655826,0.3301715430335744,0.377526695346282
2021-09-08,-0.010109716513238016,-0.014696323290197006,0.0012742406056559668,0.17070647944007666,0.20113386396769192,0.3184084088659315,0.3442342708553716,0.3222977646855663,0.36955547232885694
2021-09-09,-0.00675275654401419,-0.007203993334819208,0.0013123622412086818,0.16742774775943245,0.20136134865006067,0.3188633503832324,0.34375668036013446,0.32245595103268654,0.3645349110934556
2021-09-10,-0.033640456862426775,0.013465194469158732,-0.024948984374583164,0.19658040524250267,0.20016491684367002,0.3197899791026652,0.33817286657203294,0.3098167470696947,0.36593947963933815
2021-09-13,0.003908263742601783,-0.014369353662762091,0.009126186360878821,0.1967769528515061,0.20019778798025945,0.32240569101137206,0.33970031906159415,0.3084499295141306,0.3660948452602758
2021-09-14,-0.009626698837047832,0.004062294008878926,0.00197648451894826,0.1989378683957544,0.20022115759544062,0.32139476900077324,0.3397022198957832,0.29543448232866987,0.3655105085352549
2021-09-15,0.006130551317051813,0.004494389587839267,0.015117264495928182,0.1964640750162613,0.2002711686989473,0.32138600350673696,0.3387430462863316,0.29796808315209605,0.36570115441765505
2021-09-16,-0.0016494849100757501,-0.004494389587839326,0.001546790718298733,0.1963301568442617,0.19480627193288755,0.31712204268847033,0.33140879781947963,0.29796954098683986,0.3471851570425872
2021-09-17,-0.01846633522479007,-0.015891367336634554,0.0032839452646489732,0.20384212878922378,0.19714224665318414,0.3186480820416476,0.3332218103253895,0.2978459075088368,0.3453527354692115
2021-09-20,-0.021602171514019334,-0.03635069372550156,-0.03935660483202132,0.21278266330521403,0.19583146590475345,0.3348822940825545,0.3321513081119619,0.3138421107746554,0.3431925649908848
2021-09-21,0.0034307802931174223,0.006150953861869033,0.012534613434893765,0.21312456143829678,0.19395735840875322,0.33487777922368095,0.33160245859272114,0.3103261280854562,0.338809982056523
2021-09-22,0.01669889507432345,0.03248545514448831,0.016857835199535265,0.21873198421447448,0.1932381934888323,0.34123557691229545,0.32906501971182783,0.312940186578985,0.33627667667606015
2021-09-23,0.00671378142517796,0.024358443832040656,0.002231699009374712,0.2195372839133716,0.19255874354344144,0.3435691355285872,0.3301948203884484,0.3125867286285707,0.33364676683099825
2021-09-24,0.0006271121691079974,-0.017986096369781938,0.02717409126885347,0.21092602764084115,0.1913012799420271,0.3491208586472931,0.3314110160121822,0.31673290808096694,0.3360870051947692
2021-09-27,-0.010644358204519444,-0.01924017207365145,0.021689998071279762,0.21288711909769012,0.19236893768125043,0.3536728190578859,0.33388970946421664,0.32027666729429033,0.33399070606036874
2021-09-28,-0.024083814560542722,-0.04541934851956972,-0.01759194857205133,0.21871103225711316,0.19440820196201236,0.37805366754780795,0.3394075384412426,0.29420065348083574,0.330014261719061
2021-09-29,0.0064697228042290495,-0.009239064018294368,0.0048111248816920865,0.21972872529601578,0.192684736504113,0.3709748444993626,0.3381954183183182,0.2754884676465405,0.3292675650284607
2021-09-30,-0.009358645801454546,0.009722974020478841,-0.00751549988798634,0.2089281371935258,0.1924847285380218,0.3650291935067085,0.3324901903189063,0.26362039763628237,0.32278428730264386
2021-10-01,0.008068045493253751,0.0014503265776464615,-0.00030953763063929933,0.2104129198672311,0.19276433241389118,0.348793385372541,0.33250096144666746,0.2516087015135841,0.3226842674996146
2021-10-04,-0.02484329118245748,-0.05002280762028914,0.008093777322527284,0.21868310795008647,0.19765762858932373,0.3481083842883605,0.34419328213528944,0.25131649845510895,0.32088105397161487
2021-10-05,0.0140230168207492,0.03591408417071914,-0.0011906820941581498,0.2208366139788128,0.19750594590245366,0.32702676583370266,0.3475861993728603,0.23149690100798503,0.3197744024126461
2021-10-06,0.006290010977879308,0.012174486869739093,0.0027632808494905143,0.22210516657591495,0.19735189463288466,0.3292597544143678,0.33978186287081646,0.2315018881312599,0.3192025920771475
2021-10-07,0.009040096003290038,0.017750526023115932,0.013778621670005983,0.2232780694779859,0.19762633351851064,0.32852216868239503,0.34070254928050325,0.23347814055715924,0.31966006999292895
2021-10-08,-0.0027177816757305065,-0.011477887844686977,-0.010297030396120427,0.22294739633996943,0.19759849057591733,0.32948302879400976,0.33804834698629777,0.23112553104348424,0.3154651000589382
2021-10-11,-0.0006447684430128989,-0.0067567824628798736,0.008177904499027593,0.22157953566618024,0.19627096020425275,0.3192209294046428,0.33805477630381076,0.22897904742170888,0.30006613840843943
2021-10-12,-0.00914300311056381,-0.0009689923238813396,0.01723824490479004,0.2016565511451346,0.1949078347845816,0.3189033463103121,0.3333900903367986,0.22255018555975112,0.29284534967323833
2021-10-13,-0.004276143497242638,0.013002831887604852,0.0066428166265547406,0.20095210303785163,0.19512229468870973,0.32068688335250856,0.33391595939790375,0.22256288387348772,0.2926739223970532
2021-10-14,0.020061790939534477,0.03756310157564852,0.008874545015448735,0.21048805633603618,0.1974462114567772,0.34067542841426574,0.3385892978831296,0.22251957115412738,0.2926577458962619
2021-10-15,0.007447107008711498,0.005514719858511001,0.029761306641546567,0.21049816731738408,0.19768570110790726,0.3411938073304647,0.33837981809794104,0.23419451767736843,0.29530498726687837
2021-10-18,0.01180120467501519,0.016364001517296216,0.031628588614243246,0.21355129099179265,0.19777587198549954,0.3394610023278924,0.3391593557258649,0.24659441832622428,0.2979239230139741
2021-10-19,0.01497116956137068,0.002701487460160518,-0.006745913185401065,0.21330073664490537,0.19856589180242226,0.3389517732816352,0.33746044927398333,0.24133903987456673,0.29837708065748336
2021-10-20,0.003296706282491803,-0.008126455557025165,0.0017687150217795596,0.21226011358811078,0.19490272378212967,0.33710136974228516,0.33763784879985376,0.24128411262797356,0.2980212383929033
2021-10-21,0.0015073658215562019,0.02639383810368654,0.03205184016563383,0.21175973116841504,0.19443528558051124,0.34513010450051007,0.33904082035315464,0.25375426499374903,0.2961646756922644
2021-10-22,-0.005285751108716297,0.0013236269305083458,0.017398106959147997,0.1884527275221731,0.1947332398473432,0.3430381061241473,0.3390383712684447,0.23862738577092676,0.2968580755874075
2021-10-25,-0.00034419853711229316,0.019214564944625454,0.11920741474536227,0.18807689353884718,0.19385885840133033,0.34430624395540316,0.3319778155632356,0.4033657270865571,0.3527518569968431
2021-10-26,0.004533908982604966,0.06488988673708856,-0.006283973108438529,0.18638207740797352,0.19294460133542307,0.3903167447928368,0.34798431907944277,0.4056258399524999,0.353201388316253
2021-10-27,-0.0031578250995713047,-0.01100479824210928,0.018879220843343907,0.18578664132805028,0.19192690024955655,0.3925578251972923,0.34794356605755744,0.4061486107198491,0.3535416280577276
2021-10-28,0.024719444181889032,0.019882984080344425,0.03705598730871452,0.1990486018799327,0.19498554779492905,0.3948649919499139,0.34728239533608196,0.4122860180289755,0.357403789448341
2021-10-29,-0.01834541211520216,0.02460441577421941,0.03374091186461236,0.19894697803793612,0.19769927115691371,0.39474834965042804,0.34901186254832867,0.41627944936022854,0.35225552991111664
2021-11-01,-0.005617992304223261,0.010140492510553671,0.08149795193213105,0.18839123650324033,0.19795470606283155,0.37475377573494545,0.34911768255278636,0.4318501385665994,0.3712675489912651
2021-11-02,0.007119904110307457,0.022257250323097638,-0.03072589319462245,0.18904341171227146,0.19810858934068917,0.37744192456515685,0.34992724436535355,0.45323269585683224,0.3752280939445032
2021-11-03,0.009707825467380592,0.00718475391669,0.03508514119361224,0.18520528663845176,0.19772249602112685,0.3697874092129101,0.34154291489904476,0.45682225260086456,0.3770714986359814
2021-11-04,-0.0035192239894458513,0.11383991212794746,0.013135631240269825,0.18496347275276562,0.19714043181274954,0.48158071797158886,0.38849591201565675,0.45506391776960675,0.37601604642618525
2021-11-05,0.0035867801455261947,-0.0016826522563404694,-0.006386670920495958,0.18512111346107496,0.19709496688350178,0.47581131225666795,0.3885244952941349,0.45849459613598464,0.37639915337266266
2021-11-08,-0.005554817155478931,0.03475444933478135,-0.04959444470407381,0.182908416522622,0.19740276558716033,0.4727698637075655,0.3917087823142751,0.4948444475685478,0.38766498518140147
2021-11-09,0.0024425007054363367,-0.00489157994763771,-0.12772198388376235,0.1664748096465419,0.19497101590840987,0.44390812912347394,0.3917584655831033,0.6363817720679026,0.44758158838874823
2021-11-10,-0.019294523022253426,-0.03967848381817626,0.042493662717401307,0.17698125193151312,0.19645001002618623,0.4654524260105501,0.3985275661114917,0.6434757568171251,0.4484177012943787
2021-11-11,-0.00034548281566657425,0.031142647355853856,-0.004166203526424683,0.17420717769701496,0.1942531190796649,0.4686438037065602,0.3997142848165337,0.6427374823662958,0.4461634872935658
2021-11-12,0.01420410198566942,0.0,-0.028701342038981937,0.17709590008766526,0.1949557542310794,0.4689672708296585,0.3970094233244089,0.6520969390929277,0.44965879743942344
2021-11-15,6.813149380936379e-05,-0.0122741630514709,-0.0195529995595005,0.1583493478439272,0.1938121791241914,0.43672532460747376,0.3979923408097146,0.6575454101911227,0.45154090492155613
2021-11-16,0.00665446877406778,0.005990034549330743,0.039983276998045124,0.15511826736515857,0.1939303863177239,0.43226133277034434,0.39680363744055075,0.6629911292379532,0.4508793078008605
2021-11-17,0.016378403439049827,-0.03168448392411334,0.031965552893105764,0.16004673293761892,0.19536342135496376,0.4512571899087629,0.4002922587475268,0.6656058064532053,0.4502339887422647
2021-11-18,0.028096898790224565,0.07930481695329031,0.006753999811597449,0.17545412976762262,0.19691558227939246,0.49204891980805887,0.4174880772025037,0.6656629301517079,0.4476672288327272
2021-11-19,0.016817907141316566,0.04060684958134278,0.0364321400622158,0.17875727481790352,0.19855330476629507,0.4921521905147026,0.41273062562722745,0.6665874216035554,0.4502631727971189
2021-11-22,0.0029237928411297172,-0.03178789478690289,0.017263454472585864,0.1782622757777625,0.19694568838225426,0.5070314511086161,0.4092930138658813,0.6666157836087516,0.44980953436306254
2021-11-23,0.002472189145389073,-0.006606914075741175,-0.042214662049238884,0.17391899066152675,0.19099428371059823,0.5087850394601687,0.4072100932439486,0.6850612379784236,0.45711282401350034
2021-11-24,0.003223668289001811,0.028933422855002607,0.006256087711135693,0.17200226653608033,0.18657708019368596,0.5105246546380016,0.40823136464729665,0.6850818159539025,0.4563253439917074
2021-11-26,-0.03219258440196782,-0.03653802224022185,-0.031013623421735057,0.19636037375434198,0.1944928619085929,0.5267656423293665,0.40986545449193296,0.6956468313525522,0.4599161805245327
